UP_CP,Next_DS_CP,ChLosFac,LAT,LONG
290302,290321,0.0000,31.333761580000001,-97.640451100000007
290321,290301,0.0010,31.333761580000001,-97.640451100000007
W12181,294302,0.0000,31.116439220000000,-97.766629910000006
W12182,294204,0.0000,31.037223449999999,-97.436755030000000
W12192,293601,0.0000,31.105912470000000,-97.473960000000005
W12201,W12192,0.0000,31.106175310000001,-97.474252480000004
W12202,CON090,0.0000,31.319910340000000,-97.465548790000000
W12212,291401,0.0000,31.313344440000002,-97.472046460000001
CON080,363001,0.0000,31.954421190000001,-98.456947650000004
CON081,364601,0.0000,31.900721180000001,-98.421173130000000
CON082,364802,0.0100,31.896788430000001,-98.415180620000001
CON083,281421,0.0000,31.856975360000000,-98.358927370000004
CON084,285401,0.0000,31.809106900000000,-98.221455759999998
CON084,283003,0.0000,31.809106900000000,-98.221455759999998
CON085,286002,0.0210,31.791591069999999,-98.164597169999993
CON086,287321,0.0000,31.713787409999998,-98.018569540000001
CON088,289802,0.0020,31.490032639999999,-97.819349829999993
CON089,290601,0.0010,31.385086269999999,-97.590057759999993
CON090,W12201,0.0050,31.202551379999999,-97.506274649999995
CON091,294205,0.0010,31.051218989999999,-97.415659680000005
CON092,W12201,0.0050,31.248527270000000,-97.845359049999999
CON098,W12182,0.0000,31.037486970000000,-97.437048489999995
CON087,287701,0.0000,31.678944919999999,-97.962178010000002
LEHS45,CON080,0.0000,31.957537550000001,-98.459321500000001
LEHM46,286202,0.0000,31.788388550000001,-98.120484300000001
LEGT47,290201,0.0060,31.432946410000000,-97.761880099999999
COPI48,CON092,0.0010,31.285977899999999,-97.884538359999993
LEBE49,293901,0.0000,31.070016700000000,-97.441877629999993
022331,294302,0.0000,31.119393930000001,-97.744026660000003
022334,W12201,0.0000,31.154873590000001,-97.741680810000005
022335,W12192,0.0000,31.149496840000001,-97.743311800000001
022336,W12192,0.0000,31.185895200000001,-97.809495929999997
100455,W12192,0.0000,31.146240200000001,-97.901775499999999
101551,508801,0.0000,31.091784629999999,-97.653366430000005
101761,290201,0.0000,31.426999559999999,-97.745441290000002
101762,LEGT47,0.0000,31.438377630000002,-97.748486430000000
103511,W12201,0.0000,31.124801840000000,-97.505610259999997
103513,294302,0.0000,31.107848120000000,-97.702240730000000
103512,294302,0.0000,31.107853429999999,-97.702540049999996
113181,CON098,0.0000,31.043708819999999,-97.439282829999996
P37611,376102,0.0010,30.814058320000001,-96.985065359999993
376102,376001,0.0010,30.820410960000000,-96.970484589999998
376201,CON110,0.0030,30.951054440000000,-97.325692279999998
P37631,376331,0.0000,30.970217099999999,-97.432859550000003
376302,W12432,0.0000,30.970151569999999,-97.429561419999999
376331,376302,0.0000,30.970217099999999,-97.432859550000003
391301,391331,0.0000,30.645900850000000,-97.737571230000000
391331,373403,0.0000,30.645900850000000,-97.737571230000000
397131,511831,0.0000,30.529347090000002,-97.726592729999993
P40001,P40031,0.0000,31.012435979999999,-97.459032590000007
P40021,301101,0.0010,31.004085300000000,-97.453254400000006
P40031,P40021,0.0000,31.007494710000000,-97.456464310000001
400702,400703,0.0000,30.503825950000000,-97.783620880000001
400703,W12441,0.0000,30.507649270000002,-97.766515920000003
400751,400702,0.0000,30.495702229999999,-97.805301929999999
P40151,401502,0.0000,30.854606250000000,-97.244195099999999
401502,401504,0.0000,30.850965870000000,-97.242503080000006
401503,401505,0.0010,30.854105850000000,-97.232822850000005
P40911,4091P1,0.0000,30.627306600000001,-97.484522760000004
4091P1,374801,0.0010,30.627306600000001,-97.484522760000004
409511,376201,0.0000,30.953463249999999,-97.330123900000004
409521,409511,0.0000,30.957005500000001,-97.339624079999993
410911,P40151,0.0000,30.859513589999999,-97.244951900000004
410921,410911,0.0000,30.868839800000000,-97.247680020000004
P41301,4130P1,0.0000,31.019656699999999,-97.526077130000004
4130P1,300401,0.0000,31.019656699999999,-97.526077130000004
416611,CON102,0.0000,30.532648569999999,-97.322759939999997
416621,416611,0.0000,30.529182590000001,-97.329427800000005
417131,375101,0.0000,30.486838859999999,-97.681636109999999
P42121,375901,0.0010,30.781963149999999,-96.988775509999996
421251,P42121,0.0000,30.781963149999999,-96.988775509999996
421252,375901,0.0000,30.782720710000000,-96.988152020000001
427901,427902,0.0000,30.794892170000001,-97.126729010000005
427902,CON107,0.0050,30.788360290000000,-97.122434110000000
427903,427931,0.0000,30.791330169999998,-97.128633859999994
427931,427901,0.0000,30.791330169999998,-97.128633859999994
427951,427902,0.0000,30.789666449999999,-97.123292789999994
507601,301001,0.0000,31.005835930000000,-97.476916239999994
507711,377002,0.0020,30.884995480000001,-96.882394619999999
507721,507711,0.0010,30.881490270000000,-96.897197520000006
511831,375101,0.0000,30.529010830000001,-97.722120450000006
518831,375231,0.0000,30.586685920000001,-97.422245630000006
522631,CON109,0.0000,31.115656680000001,-97.330975120000005
522731,CON109,0.0000,30.970714709999999,-97.244433599999994
553301,553331,0.0000,30.709211570000001,-97.722009319999998
553331,374304,0.0000,30.709211570000001,-97.722009319999998
553332,553301,0.0000,30.707321719999999,-97.731628090000001
554801,CON109,0.0000,31.040355900000002,-97.275142410000001
559311,299021,0.0010,31.031849959999999,-97.992251039999999
559321,559311,0.0000,31.050783240000001,-97.984946050000005
559411,299721,0.0010,30.989870130000000,-97.846713789999995
559421,559411,0.0000,30.997323690000002,-97.861549870000005
293851,554801,0.0000,31.078030120000001,-97.316413699999998
295401,295433,0.0000,31.566676569999998,-98.379359010000002
295431,295401,0.0000,31.566016800000000,-98.388425499999997
295432,295401,0.0000,31.566486510000001,-98.384795139999994
295433,CON187,0.0000,31.566676569999998,-98.379359010000002
295451,295401,0.0000,31.566016800000000,-98.388425499999997
295452,295401,0.0000,31.566486510000001,-98.384795139999994
295501,295701,0.0000,31.475867569999998,-98.424338739999996
295502,295531,0.0000,31.475904079999999,-98.427353199999999
295531,295501,0.0000,31.475904079999999,-98.427353199999999
295701,CON187,0.0000,31.437277689999998,-98.342686830000005
295811,CON186,0.0000,31.321563560000001,-98.177307850000005
295821,295811,0.0000,31.323638930000001,-98.178472360000001
295901,296001,0.0000,31.269297470000001,-98.175904489999994
295902,295901,0.0000,31.270870939999998,-98.177981740000007
296101,CON184,0.0000,31.232620480000001,-98.112839919999999
296102,296101,0.0000,31.234735780000001,-98.116707529999999
296103,CON185,0.0000,31.236545400000001,-98.117273929999996
296104,296103,0.0000,31.240396000000000,-98.116595210000000
296105,296104,0.0000,31.241429610000001,-98.116875870000001
296211,296103,0.0000,31.231737700000000,-98.140831770000005
296221,296211,0.0000,31.224911070000001,-98.149387509999997
296301,296401,0.0000,31.224499359999999,-98.103075050000001
296302,296301,0.0000,31.226836850000002,-98.104532640000002
296303,296331,0.0000,31.239169499999999,-98.103083010000006
296304,296303,0.0000,31.239954890000000,-98.103969500000005
296305,296333,0.0000,31.244289250000001,-98.101176240000001
296331,CON184,0.0000,31.239169499999999,-98.103083010000006
296332,296304,0.0000,31.239954890000000,-98.103969500000005
296333,296332,0.0000,31.244289250000001,-98.101176240000001
296501,CON183,0.0000,31.134854430000001,-98.063096209999998
296502,296501,0.0000,31.137423049999999,-98.062742999999998
296503,296502,0.0000,31.139219440000002,-98.062405530000007
296601,296631,0.0000,31.164600010000001,-98.179719289999994
296631,CON183,0.0000,31.164600010000001,-98.179719289999994
296701,296703,0.0000,31.085974149999998,-98.030453989999998
296702,296731,0.0000,31.085974149999998,-98.030453989999998
296703,296702,0.0000,31.085974149999998,-98.030453989999998
296731,CON188,0.0000,31.085974149999998,-98.030453989999998
296831,296901,0.0000,31.087817840000000,-98.267386950000002
296901,296902,0.0000,31.045288230000001,-98.187706610000006
296902,297001,0.0000,31.046562500000000,-98.186781990000000
297001,297002,0.0000,31.045739739999998,-98.183195049999995
297002,297101,0.0000,31.049072540000001,-98.182231029999997
297201,297231,0.0000,31.055505260000000,-98.182108069999998
297231,297232,0.0000,31.055505260000000,-98.182108069999998
297232,297401,0.0000,31.058799480000001,-98.178441969999994
297301,297331,0.0000,31.083837370000001,-98.201988029999995
297331,297401,0.0000,31.083837370000001,-98.201988029999995
297401,297501,0.0000,31.069998680000001,-98.169518519999997
297501,297502,0.0000,31.071001910000000,-98.167698070000000
297502,297601,0.0000,31.073541070000001,-98.165246679999996
297601,297721,0.0000,31.074279229999998,-98.162829959999996
297711,297802,0.0000,31.070231010000001,-98.149695089999994
297721,297711,0.0000,31.071097490000000,-98.156284180000000
297801,297831,0.0000,31.076337870000000,-98.144771169999999
297802,297801,0.0000,31.073036030000001,-98.147839320000003
297831,297921,0.0000,31.076337870000000,-98.144771169999999
297911,298001,0.0000,31.060661679999999,-98.128562599999995
297921,297911,0.0000,31.061472400000000,-98.131249409999995
298001,298002,0.0000,31.063688660000000,-98.124299789999995
298002,298101,0.0000,31.065742839999999,-98.123958660000000
298101,298102,0.0000,31.066750670000001,-98.087304219999993
298102,298201,0.0000,31.069292189999999,-98.085151339999996
298201,298301,0.0000,31.070290350000001,-98.083029460000006
298301,298401,0.0000,31.070534609999999,-98.082123960000004
298401,298501,0.0000,31.070782730000001,-98.081517689999998
298501,298601,0.0000,31.069939779999999,-98.076729900000004
298601,298602,0.0000,31.077014930000001,-98.067878410000006
298602,298701,0.0000,31.074920540000001,-98.065518440000005
298701,CON188,0.0000,31.084129590000000,-98.044608170000004
298801,LAKE50,0.0000,31.082165499999999,-98.017017210000006
298802,559321,0.0010,31.080874049999998,-98.016743480000002
298901,299011,0.0000,31.009800129999999,-97.964806640000006
299011,CON094,0.0010,31.008558319999999,-97.951329139999999
299011,299602,0.0007,31.008558319999999,-97.951329139999999
299011,CON094,0.0010,31.008558319999999,-97.951329139999999
299021,298901,0.0000,31.013411970000000,-97.965330280000003
299111,299201,0.0000,30.961170800000001,-97.949648990000000
299121,299111,0.0000,30.953555760000000,-97.956411000000003
299201,299231,0.0000,30.962662340000001,-97.946317550000003
299231,299421,0.0000,30.962662340000001,-97.946317550000003
299301,299331,0.0000,30.973325769999999,-97.937086750000006
299302,299311,0.0000,30.976351290000000,-97.933122010000005
299311,299332,0.0000,30.976351290000000,-97.933122010000005
299321,299301,0.0000,30.971620410000000,-97.943123639999996
299331,299302,0.0000,30.973325769999999,-97.937086750000006
299332,CON094,0.0000,30.976351290000000,-97.933122010000005
299411,299321,0.0000,30.969314409999999,-97.943774110000007
299421,299411,0.0000,30.968551710000000,-97.944389900000004
299501,299601,0.0010,30.997243600000001,-97.919765179999999
299502,299501,0.0000,30.995471620000000,-97.921603700000006
299503,299502,0.0000,30.994480920000001,-97.924025889999996
299601,559421,0.0000,31.002143250000000,-97.872844560000004
299711,299801,0.0000,30.969714350000000,-97.781173039999999
299721,299711,0.0010,30.979598140000000,-97.802244369999997
299801,299901,0.0000,30.972503820000000,-97.778707949999998
299802,W12171,0.0010,30.964109929999999,-97.769604729999998
299901,299802,0.0000,30.970599199999999,-97.772752359999998
300001,300101,0.0000,30.961326029999999,-97.742672979999995
300002,300001,0.0000,30.958752969999999,-97.742733999999999
300101,300201,0.0000,30.953212210000000,-97.720369489999996
300201,LAYO51,0.0000,30.954875930000000,-97.712531459999994
300301,W12161,0.0020,30.956768990000000,-97.703187479999997
300401,300501,0.0000,31.013341140000001,-97.505531890000000
300501,300621,0.0000,31.006981209999999,-97.496094400000004
300611,LABE52,0.0000,31.002280219999999,-97.492616699999999
300621,300611,0.0000,31.006717819999999,-97.495800869999997
300701,300702,0.0000,30.997526680000000,-97.486439469999993
300702,300703,0.0000,30.995644250000002,-97.482288479999994
300703,300801,0.0000,30.993533320000001,-97.479643190000004
300704,300903,0.0000,30.986662200000001,-97.470523330000006
300705,300902,0.0000,30.996468600000000,-97.471763480000007
300801,300704,0.0000,30.988299730000001,-97.475281010000003
300901,507601,0.0000,30.999398110000001,-97.476787830000006
300902,300901,0.0000,30.996509620000001,-97.473862760000003
300903,300705,0.0000,30.995930550000001,-97.470577370000001
301001,P40001,0.0000,31.010975909999999,-97.476480769999995
301101,CON095,0.0010,30.994861419999999,-97.442397339999999
301201,301231,0.0000,30.943922760000000,-97.536743450000003
301231,301301,0.0000,30.943922760000000,-97.536743450000003
301301,301331,0.0000,30.952184160000002,-97.524531370000005
301331,301431,0.0000,30.952184160000002,-97.524531370000005
301331,301302,0.0000,30.952184160000002,-97.524531370000005
301401,301502,0.0000,30.962734720000000,-97.484358940000007
301431,301401,0.0000,30.963342579999999,-97.489142799999996
301501,P37631,0.0000,30.968893739999999,-97.443994849999996
301502,301501,0.0000,30.970818850000001,-97.450243939999993
372501,CON110,0.0000,31.073870110000001,-97.339356749999993
372601,372631,0.0000,30.901500410000001,-97.472784970000006
372602,372632,0.0000,30.900746380000001,-97.473704049999995
372631,CON099,0.0000,30.901500410000001,-97.472784970000006
372632,372601,0.0000,30.900746380000001,-97.473704049999995
372701,372731,0.0000,30.805982690000000,-97.282140690000006
372731,CON100,0.0000,30.805982690000000,-97.282140690000006
372751,CON100,0.0000,30.813825919999999,-97.275626459999998
372831,CON100,0.0000,30.795269800000000,-97.274658889999998
372901,372931,0.0000,30.857363130000000,-97.122747840000002
372931,CON100,0.0000,30.857363130000000,-97.122747840000002
373001,373031,0.0000,30.733755330000001,-97.893789429999998
373002,373032,0.0000,30.734764540000000,-97.892570140000004
373031,373101,0.0000,30.733755330000001,-97.893789429999998
373032,373001,0.0000,30.734764540000000,-97.892570140000004
373101,W12491,0.0000,30.723569439999999,-97.900596390000004
373231,W12491,0.0000,30.718534640000001,-97.907588480000001
377303,377503,0.0000,30.848607470000001,-96.815559699999994
377304,377332,0.0000,30.846373029999999,-96.818930449999996
377305,377203,0.0000,30.849467810000000,-96.829615739999994
373331,373332,0.0000,30.662602580000001,-97.706674399999997
373332,CON103,0.0000,30.653666860000001,-97.696423920000001
373401,373431,0.0000,30.650804460000000,-97.694698299999999
373402,373432,0.0000,30.646188630000001,-97.695707650000003
373403,373433,0.0000,30.645250069999999,-97.700812040000002
373431,CON103,0.0000,30.650804460000000,-97.694698299999999
373432,373401,0.0000,30.646188630000001,-97.695707650000003
373433,373402,0.0000,30.645250069999999,-97.700812040000002
373501,373601,0.0000,30.703564810000000,-98.035951310000002
373502,373501,0.0000,30.704879099999999,-98.037718530000006
373503,373502,0.0000,30.706684740000000,-98.037980899999994
373504,373503,0.0000,30.706956000000002,-98.038872479999995
373601,373701,0.0000,30.654889460000000,-97.935594420000001
373601,373902,0.0000,30.654889460000000,-97.935594420000001
373701,SGGE55,0.0000,30.620751290000001,-97.727406180000003
373831,GAGE56,0.0000,30.651810200000000,-97.664774739999999
373901,374001,0.0010,30.651467550000000,-97.645946050000006
